Entities,Label,Confidence,Count
Honduras,pos,66.564029,4
Horacio Cartes,pos,54.311489,3
Horn of Africa,neg,47.212181,1
Hospital,neu,72.645278,1
House,neu,78.034299,1
House of Commons,pos,43.803114,2
Houthi,neu,54.223402,1
Houthis,neu,68.077099,8
Houthis,neu,38.7143,2
Houthis,neg,81.869744,4
Houthis,neu,64.744683,3
Houthis,neg,99.341006,11
Houthi-Saleh,neu,59.71166,1
HTS,neg,49.198112,1
https://t.co/KOlJkm37Z3,neu,79.976408,1
Hua Chunying,neg,63.884109,2
Hua Liming,neg,81.565316,1
Hudaida,neg,51.895778,3
Hudaida,neg,57.881836,2
Hudaida,neu,48.055469,6
Human Rights Commission of Pakistan,neu,44.180571,1
Human Rights Watch,neg,60.417503,1
Human Rights Watch,neu,41.46778,1
Human Rights Watch,neg,62.080504,1
Human Rights Watch,neg,91.902285,6
Hussam Abdallat,neg,41.221495,1
Hussein,neg,59.860243,3
Hyde Park Corner,neu,52.667563,1
I don't know why,neg,68.959148,1
Ian Collins,pos,57.288792,3
IATA,neu,83.732636,1
Ibrahim Kalin,pos,44.889224,2
Icahn School of Medicine,pos,62.729768,1
Ice Curtain,neg,48.597566,2
Idlib province,neg,60.232039,5
Idlib province,neu,88.025437,8
Idlib province,neg,52.71963,3
Iftar dinner,pos,54.703474,1
Ike,neu,56.867216,1
Ilisu,neg,74.686651,1
Ilisu Dam,neg,87.801144,5
Independent High Elections Commission,neg,41.031267,1
Inderjeet Parmar,pos,50.695635,1
India,neg,78.597123,2
India,neg,49.175447,5
India,pos,43.859236,1
India,pos,43.859236,1
India,pos,43.859236,1
India,neg,43.197458,1
India,neu,49.642952,1
India,pos,43.859236,1
India,pos,43.859236,1
Indian,neu,79.229815,1
Indian,neg,68.11165,1
Indian,neu,78.133183,1
Indian,pos,74.720965,1
Indochina,neu,49.739402,1
Indonesia,pos,56.303693,1
Indonesia,neu,68.383593,1
Institute of International Relations,neu,50.505038,1
Interfax,neg,49.603966,1
Interior Minister,neu,75.373397,1
interior ministry,pos,50.092304,1
interior ministry,neg,49.895212,1
International Centre for the Study of Radicalisation,pos,69.462642,1
International Committee of the Red Cross,neg,62.627557,6
International Committee of the Red Cross,neg,69.90623,7
International Criminal Court,neu,51.934055,9
International Criminal Court,pos,40.596134,10
International Criminal Court,neg,80.318836,6
International Criminal Court,neg,56.403581,3
International Criminal Court,neu,77.639897,1
International Crisis Group,neg,63.310037,1
International Energy Agency,neg,37.631683,2
International Human Rights Clinic,neu,53.716418,1
International Monetary Fund,neg,43.285783,1
International Monetary Fund,neu,40.521642,3
International Monetary Fund,neu,46.216276,7
International Monetary Fund,neg,60.634503,2
Ioana-Cristina Moldovan,neg,57.522406,1
IQ,neg,45.675473,1
Iran,neu,83.150711,1
Iran,neg,93.969106,8
Iran,neu,87.656644,31
Iran,pos,57.149216,1
Iran,neu,82.029422,1
Iran,neg,74.443843,2
Iran,neg,38.26206,1
Iran,neg,61.658492,1
Iran,neg,54.109708,1
Iran,neu,49.073246,6
Iran,neu,41.898005,5
Iran,pos,52.80744,1
Iran,pos,45.336393,2
Iran,neu,47.976401,6
Iran,neg,43.333836,3
Iran,neg,61.523783,1
Iran,neu,43.190638,2
Iran,neg,61.857327,2
Iran nuclear deal,neg,60.632613,1
Iran nuclear deal,neg,43.397334,1
Iran nuclear deal,neu,83.817264,2
Iran nuclear deal,neg,59.858543,1
Iran nuclear deal,neg,60.663999,1
Iran nuclear deal,pos,44.901288,2
Iran nuclear deal,neu,86.819463,2
Iranian,neg,78.329699,6
Iranian,neg,40.409906,2
Iranian,neg,90.178156,2
Iranian,neg,43.398324,1
Iranian,neu,76.975374,1
Iranian,pos,49.829159,1
Iranian,neu,60.717036,5
Iranian diaspora,neg,75.335504,4
Iranian Ministry of Agriculture,neg,68.157405,1
Iranian President,neu,78.128373,2
Iranian President,neg,77.862244,3
Iranian President,neg,44.165886,1
Iranian president,neg,58.968951,2
Iranians,neg,54.608506,2
Iranians,pos,50.846133,1
Iraq,neu,67.582176,1
Iraq,neu,90.428899,1
Iraq,neu,76.531855,1
Iraq,neg,92.687722,10
Iraq,neu,77.442968,21
Iraq,neu,82.841527,1
Iraq,neg,38.527159,1
Iraq,neg,44.888124,2
Iraq,neg,89.161037,6
Iraqi,neu,46.599109,2
Iraqi,neg,64.0624,2
Iraqi,neu,79.688986,1
Iraqi,neg,87.254925,2
Iraqi,neg,49.97404,2
Iraqi foreign ministry,neg,93.423425,2
Iraqi government,pos,58.978237,2
Iraqi parliament,neg,58.827123,1
Iraqi sovereignty,neg,45.271841,2
Iraqis,neg,68.217806,3
Isaac,pos,56.842045,1
Isaac Stone,neg,54.040523,1
Isabel,neu,66.972986,1
ISIL,neg,51.900011,9
Islam,neg,49.291717,2
Islam,neu,82.678517,8
Islam,neg,41.304921,3
Islam,neg,60.805121,1
Islam,neu,62.505211,2
Islamic,neg,62.947838,1
Islamic,neu,68.721033,1
Islamic,neg,60.51003,1
Islamic,pos,55.274485,2
Islamic,neg,62.947838,1
Islamic,neu,62.477484,1
Islamic Republic of Iran,neu,42.801885,4
Islamic Revolutionary Guard Corps,neg,46.021283,1
Islamic State,neg,39.873058,4
Islamic State,neu,78.565625,4
Islamic State,neu,94.911727,3
Islamic State,neg,78.740676,3
Islamic State of Iraq,neu,74.193915,4
Islamic State of Iraq and Levant,neu,90.380996,3
Israel,pos,85.485261,13
Israel,neg,70.554351,11
Israel,neg,64.317217,5
Israel,neu,66.941673,1
Israeli,neu,81.663409,1
Israeli,neu,45.524623,1
Israeli,neu,57.000603,3
Israeli,neg,69.500347,5
Israeli,neg,49.020348,6
Israeli Defence Ministry,neg,48.344197,1
Israeli forces,neg,68.810148,1
Israeli forces,neu,52.655172,1
Israeli foreign ministry,neu,60.034928,1
Israeli military,pos,60.978933,2
Israelis,neu,85.17038,1
Israelis,neg,53.055051,1
Israelis,neu,85.17038,1
Israelis,neu,85.17038,1
Israelis,neg,70.427092,1
Israelis,neu,85.17038,1
Israelis,neu,85.17038,1
Istanbul,neg,46.805169,1
Istanbul,neu,61.829924,1
Istanbul,neg,45.428971,1
Istanbul,neu,80.993373,1
Istanbul,pos,58.750698,2
Itai Dzamara,neg,49.16449,1
Italian,neu,63.343771,1
Italian,pos,61.097072,1
Italian Prime Minister,pos,73.72832,1
Italy,neu,63.34519,1
Italy,neu,69.201589,1
Italy,neg,69.365122,2
Italy,neg,53.582452,1
Italy,neu,44.774797,1
Ivan,neu,63.228009,1
Ivory Coast,neu,70.236936,1
Jabhat Tahrir Souriya group (Syria Liberation Front,neu,85.477833,1
Jabin,neg,56.378292,1
Jackson,neu,70.785834,1
Jacob - associate editor,neg,62.286599,1
Jacob Kirkegaard,neu,61.967106,4
Jacob Zuma,neu,84.263676,29
Jaden Smith,pos,71.302035,1
Jae C Hong,neu,78.308127,1
Jaffa,neu,67.831172,3
Jair Bolsonaro,neg,36.625146,1
James Bays,neu,41.44743,2
James Bays,pos,55.674698,1
January,pos,52.960764,1
January,neg,47.992693,1
Japan,neg,54.581897,2
Japan,neu,76.577467,1
Japan,pos,51.966822,2
Japan,neg,57.071373,2
Japan,neu,55.812818,1
Japan,neu,76.814368,1
Japan,neg,51.297587,1
Japan,neu,54.308495,1
Japanese,neu,70.388595,1
Japanese,pos,54.684472,1
Japanese,neu,58.143926,1
Japanese,neu,76.812315,1
Jared Kushner,neg,89.756438,14
Jawad Anani,pos,47.459344,6
Jean-Claude Juncker,pos,60.64542,1
Jean-Pierre Bemba,neg,50.95809,2
Jean-Pierre Bemba,neg,61.910918,4
Jean-Pierre Bemba,pos,55.808215,2
Jeddah,neu,88.529034,1
Jeff Cohen,pos,48.459994,2
Jerusalem,pos,49.967069,1
Jerusalem,pos,48.963298,4
Jerusalem,pos,60.700278,7
Jerusalem,neg,52.176473,2
Jerusalem,neu,70.162253,1
Jesco Denzel,neu,41.256743,1
Jesco Denzel,pos,46.948198,1
Jewish,neg,52.959336,3
Jewish,neg,48.746478,1
Jewish,neu,64.880148,1
Jewish state,neu,90.669678,3
Jews,neu,60.74745,5
Jillian Kestler,pos,57.776217,1
Jillian Kestler-D'Amours,neu,37.625427,2
Jim Kossin,neg,42.03774,1
Jimmy Carter,pos,68.722552,3
Jimmy Morales,neg,78.997415,7
Jinotega,neg,79.870225,3
Jizan,neg,59.757953,2
Jizan province,neu,62.069847,1
Joana Hadjithomas,pos,51.204618,2
Johannes P Christo,neu,59.649761,1
Johannesburg,neu,81.070629,1
John Bolton,neu,91.475575,1
John Bolton,neg,50.376997,1
John Foster Dulles,pos,44.944176,2
John Hendren,neu,86.899967,2
John Hendren,pos,46.057357,2
John Hendren,pos,44.576042,3
John Kelly,neu,90.742005,1
John Tanzer,neu,62.268979,1
Johnson,neu,61.406374,1
Joint Communique,neg,48.974192,1
Joint Comprehensive Plan of Action,pos,50.624372,6
Jon Snow,neu,89.895518,1
Jonathan Schienberg,neu,82.685838,1
Jordan,neg,52.142287,2
Jordan,pos,53.679491,2
Jordan,neg,89.412502,10
Jordan,neu,72.96786,16
Jordan,pos,59.464431,1
Jordan,pos,44.991373,2
Jordan,neu,65.419861,1
Jordan,neu,98.495553,21
Jordan Land Forces Retired,neu,98.967178,12
Jordan River,neu,69.571954,1
Jordanian,neu,42.647728,2
Jordanian,neg,47.045651,3
Jordanian,pos,46.768771,1
Jordanian,neu,56.89229,1
Jordanian,neu,68.746638,5
Jordanian parliament,neu,63.143461,1
Jordan's parliament,pos,46.017185,1
Jorge Cabrera,neu,70.930597,1
Jose Cabezas,pos,44.265046,2
Joseline Perez,neu,68.327792,1
Joseline Xeron,neg,98.068827,10
Joseph Kabila,neg,52.714103,1
Joseph Kabila,neg,56.537306,2
Journal of Climate,neg,52.42757,1
journalist,neu,76.811337,1
Juan Orlando Hernandez,neg,63.084633,4
Jubaland,neg,67.164473,2
Judaism,pos,58.450714,1
judge,neg,51.292272,1
judge,neg,48.883258,1
Judge,neu,59.782688,1
judge,neg,34.677219,1
judge,pos,66.860375,1
judge,neu,36.81148,1
Julia Brodersen,neu,73.262824,1
Julie Goldscheid,neg,64.048952,3
July,neg,79.323937,2
July,neu,72.57414,1
July,neg,52.643609,1
Justice and Development Party,neu,74.28857,2
Justin Trudeau,neg,39.556075,4
Justin Trudeau,neu,82.239094,1
Justin Trudeau,pos,67.558931,3
Justin Trudeau,neg,51.523591,5
Justin Trudeau,neg,60.069495,1
Justin Trudeau,pos,48.186877,2
Justin Trudeau,neg,49.760932,1
Justin Trudeau,neg,92.692255,12
Kabila,neg,68.51522,2
Kabul,neg,49.878317,3
Kabul,neu,68.650667,1
Kabul,neg,52.959129,2
Kabul,neg,59.576553,1
Kabul,neg,60.074183,2
Kabul,pos,41.381567,2
Kader Attia,pos,51.741156,4
Kainat Soomro,neg,79.982133,16
Kakuma camp,pos,89.460819,8
Karla Altmayer,pos,56.812385,8
Katanga,neu,85.35956,1
Kayhan,neu,65.32374,1
Kazakhstan,neu,76.91601,1
Kazakhstan,pos,50.616764,1
Kazakhstan,neg,46.522902,2
Kazakhstan,neu,78.418856,1
Kefraya,neg,40.079562,2
Kennedy,neu,57.901227,1
Kenya,pos,58.017584,5
Kenyan,neg,63.244452,3
Kenyan,neg,44.689924,2
Kevin Lamarque,neu,56.534859,1
Khadija Siddiqi,neg,83.638485,18
Khaled Abdullah,neu,80.217382,1
Khaled Sofar,neu,73.907892,1
Khalid al-Mousily,pos,36.978451,1
Khalid al-Mousily,neg,74.437686,1
Khalifa Haftar,pos,53.078071,3
Khalil Atieh,neu,80.694493,1
Khalil Joreige,pos,57.379378,2
Khalil Mazraawi,pos,45.545851,1
Khan Younis,neu,60.407819,1
Khartoum,pos,48.106462,3
"Kiev, Ukraine",neg,81.838672,1
Kilauea Volcano,neu,67.056219,3
Kim Chang Son,pos,77.280104,6
Kim Il-sung,pos,64.776746,2
Kim Jong,neg,63.06982,2
Kim Jong Il,neg,77.055118,11
Kim Jong Un,pos,56.5541,1
Kim Jong-un,pos,55.019487,1
Kim Jong-un,pos,56.503022,1
Kim Jong-un,neg,49.16804,3
Kim Jong-un,pos,67.53791,1
Kim Jong-un,neu,40.161484,1
Kim Jong-un,neg,58.525769,1
Kim Jong-un,pos,66.134754,1
Kim Jong-un,neu,64.145296,2
Kim Jong-un,neg,61.593196,7
Kim Jong-un,pos,50.430237,2
Kim Jong-un,pos,56.227342,10
Kim Jong-un,neg,45.298974,4
Kim Jong-un,pos,61.223151,1
Kim Jong-un,pos,58.345647,2
Kim Jong-un,pos,77.604528,11
Kim Jong-un,pos,70.932719,1
Kim Jong-un,pos,60.60881,2
Kim Jong-un,neg,55.797398,2
Kim Jong-un,neg,72.311695,13
Kim Kyung-Hoon,neg,57.729383,1
Kim Kyung-hoon,neu,66.255602,1
Kim Yong-chol,neg,65.958228,9
Kimberly Halkett,pos,49.25237,3
Kimberly Sofia Gonzalez,neg,77.224188,3
Kim-Trump,pos,49.514391,1
king,pos,39.939221,1
King,neu,72.183628,1
king,pos,53.356406,1
king,pos,48.85658,1
king,pos,58.590828,1
king,neg,37.403525,1
king,neu,63.240502,1
king,neu,48.000094,1
king,neg,69.341869,1
king,pos,39.416379,1
king,pos,41.115501,1
King,neu,83.206652,1
king,neg,47.83971,1
King,neu,64.370352,1
King,neu,83.206652,1
King,neu,76.182992,1
king,neu,73.388067,1
King,pos,67.262332,1
King Abdullah,neg,57.25097,1
King Abdullah,neg,48.168992,1
King Abdullah,neg,46.831844,1
King Hussein,neu,80.619111,1
King Salman,neu,74.794658,1
King Salman,neu,74.794658,1
Kinshasa,pos,50.278668,1
Kinshasa,neg,51.255956,1
Koch,neg,67.01036,1
Korea Resources Corporation,neu,73.999966,1
Korean,pos,89.617478,8
Korean,pos,75.955547,2
Korean,pos,57.211635,1
Korean Central News Agency,neu,56.304594,2
Korean conflict,neg,50.837975,1
Korean Kaesong Industrial Complex,neu,64.043481,1
Korean Peninsula,neu,54.999529,2
Korean Peninsula,pos,44.923876,1
Korean Peninsula,neg,72.870347,4
Korean Peninsula,pos,40.11738,2
Korean Peninsula,pos,44.923876,1
Koreas,pos,44.350308,3
Koreas,pos,52.07323,1
Koreas,pos,55.011485,1
Kremlin,neu,51.188115,1
Kremlin,neg,47.002685,1
Kremlin,neu,80.098259,1
Kremlin spokesman,neu,79.22271,2
Kreuzberg,neg,56.625751,1
Kristine Beckerle,neg,59.063668,3
KRISTINE BECKERLE,neg,64.583192,1
Krzysztof Pelc,pos,35.52792,4
Kunduz,neg,51.019544,1
Kurdish,neg,41.759371,1
Kurdish,neg,51.20847,3
Kurdish,neg,85.619358,1
Kurdish,neu,61.233933,3
Kurdish People's Protection Units,neg,59.439471,5
Kurdish People's Protection Units,neu,77.387265,4
Kurdish People's Protection Units,neu,37.789952,2
Kurdish-controlled areas,neu,70.010389,1
Kurdistan Regional Government,neu,85.683446,3
Kurdistan Workers' Party,neu,53.537387,3
Kurdistan Workers' Party,neg,56.761546,7
Kurdistan Workers' Party,neg,50.721653,3
Kurds,neu,66.405345,2
Kuwait,neg,57.97437,11
Kuwait,neu,64.448154,1
Kuwait,neu,74.726058,1
Kuwait City,neu,75.139748,1
Kuwaiti,neg,60.881483,2
Kyle Orton,neu,77.118285,1
Kyrgyzstan,neu,47.341411,1
Kyrgyzstan,pos,46.649204,1
Kyrgyzstan,neu,81.946812,1
La Khaima,neg,58.942607,6
La Malbaie,neg,57.5517,1
La Malbaie,neg,63.643356,2
"La Malbaie, Quebec",pos,47.011446,1
Lahore,neu,59.765509,1
Lambert Mende,neu,77.405826,1
Lamu County,neg,51.686384,1
Landmark Trump,neg,58.063447,1
Larry Kudlow,neg,51.488978,2
Larry Kudlow,neg,50.19617,2
Larry Nasser,neu,67.938257,2
last April,neg,64.877637,1
last December,neg,64.080946,1
last July,pos,55.462664,1
Last July,neu,60.75473,1
last November,neg,43.918997,1
last Saturday,neg,54.550975,1
last September,neg,53.779758,1
last Sunday,neg,79.978725,2
Last Wednesday,pos,62.059265,1
last Wednesday,pos,49.902954,1
Latin America,neu,58.499527,1
Latin America,neg,51.896032,6
Latin America,neu,78.752579,1
Latin America,pos,62.912271,1
Latin American,pos,43.702753,7
Lauren Carasik,neu,63.093934,2
Lauren Carasik,neg,72.00267,1
Laurent Gbagbo,pos,48.545636,1
lawyer boyfriend,pos,52.564385,1
Le Corbusier,neu,60.489191,1
Lebanese,neg,61.43095,1
Lebanese,neu,59.095842,1
Lebanese,neg,60.614025,5
Lebanese,neg,59.889533,1
Lebanese Ministry of Foreign Affairs,neg,73.750319,1
Lebanon,neu,82.688519,5
Lebanon,neg,51.475866,1
Lee,pos,62.354143,2
Lee,pos,60.94309,1
Lee Hsien Loong,neu,57.135757,1
Lee Hsien Loong,pos,59.681117,2
Lee Hsien Loong,pos,64.55529,3
LeeAnne Walters,neg,70.06048,8
Leo Correa,neu,42.347958,1
Leonel Dubon,neg,49.784337,3
Leonhard Foeger,neu,55.12385,1
Levant,neu,74.800322,1
Levant,neu,94.465637,1
Levant,neu,90.572947,1
Levant,neu,92.591771,1
Levant,neu,81.665398,1
Levant Institute for Strategic Affairs,neu,59.867537,1
Liberals,neu,80.316685,1
Libya,neu,69.773158,1
Libya,pos,51.509244,1
Libyan,pos,52.756053,1
Libyan National Army,neu,69.646636,1
Lida Abdul,neg,56.619798,1
Lisa Abu Khaled,neu,66.861071,1
Lisa Curtis,pos,67.917269,1
Lise Grande,neu,39.026824,2
Listening Post,neu,64.117886,1
Little Diomede,neg,83.127996,11
Little Zab,pos,44.595581,1
Little Zab River,neg,37.285175,1
Liwa al-Baqir,neu,59.542314,3
Lizzie Porter,neg,56.094698,1
Lizzie Porter,neg,56.225798,1
London,neg,44.521619,5
London,neu,65.279893,1
London,neu,62.025094,1
London,neu,75.279456,1
"London, England",neu,93.308236,3
Londoners,neg,67.524275,1
Louisa Reynolds,neg,68.51268,3
Louisa Reynolds,neg,57.050588,1
Lucia Evans,pos,57.667182,1
Lucy Nicholson,neg,40.569517,2
Luis Echeverria,neu,49.449907,1
Luis Soto,neu,40.740482,1
Macron,pos,46.393297,1
Macron,pos,58.183618,1
Macron,neg,64.456874,1
Macron,pos,61.401218,1
Madagascar,neu,35.492179,6
Madrid,neg,46.582621,1
Magma,neg,48.405371,1
Maha el-Wadia,neu,52.328003,3
Mahmoud Hammad,neu,44.791148,5
Mahnoz Aliyar,neg,80.203719,2
Mahnoz Aliyar,pos,52.822066,6
Maine,pos,47.433645,1
Majed al-Ansari,neu,61.680689,1
Major General,neu,67.346922,1
Makhmur,neg,43.778756,1
Malaysia,pos,57.34931,1
Malcolm Turnbull,neg,48.742629,2
Malet Street Gardens,neu,75.098146,1
Malik Rashid,neg,69.066384,1
Mamnoon Hussain,neu,81.121784,1
Mamnoon Hussain,pos,68.558954,1
managing director,neu,65.819951,1
managing editor,neu,76.929149,1
Managua,neg,53.623374,1
Managua,neg,82.646132,5
Manbij,neg,36.288699,1
Manbij,neu,81.336704,4
Manchester,pos,45.110558,1
Mandsaur,neg,62.952193,1
Mandsaur Farmers,neg,77.782139,1
Manhattan,neu,72.79264,1
Manhattan,neg,50.148657,2
Manoto,pos,51.132786,1
Mansur Mirovalev,neg,58.522014,1
Manuel Teodoro,neg,43.527602,2
Manus Island,neg,86.567254,13
MAP,neu,70.484978,1
Marah Natshe,neu,72.756256,12
Margaret Court,neg,44.138774,2
Mariana Sanchez,neg,75.71788,2
Marib,neg,59.648375,2
Marie-Claire Feghali,neu,67.188824,1
Mark Galeotti,pos,45.578629,1
Martin Griffiths,pos,58.847578,1
Mary Nyiriak Maker,neu,67.374973,1
Masikryong Ski Resort,pos,52.687873,1
Massoud Hossaini,neg,42.747005,1
"Matabeleland, Zimbabwe",neg,68.207395,1
Mattia Tomba,pos,46.253796,1
Mattia Tomba,neu,60.139357,1
Mauritania,pos,73.227063,10
Mauritanian,pos,47.881586,10
Max Walker,neg,82.981512,5
Mayaa al-Zahrani,neu,85.645201,4
Mayaa al-Zahrani,pos,62.454223,1
Mayor,neu,80.111358,1
mayor,neg,37.097885,1
Mazen Irsheid,neg,55.717153,2
Mazen Irsheid,neg,43.098725,2
Maziar Motamedi,neu,66.773882,2
MBS,pos,53.787085,1
McGill University,pos,40.137926,1
Mecca,neu,40.140955,2
Mecca,neg,54.473188,2
Mediterranean,neg,39.945585,8
Meenakshi,neu,59.016452,1
Mekare,neg,50.26691,1
Melissa Fleming,pos,47.350772,3
Mende,neu,82.668103,1
Mengistu Haile Mariam,pos,64.313167,1
Mercado Oriental,pos,47.766962,1
Mercedes Benz,neu,66.927874,2
Mereana Hond,neu,57.629184,1
Mereana Hond,neg,59.132717,2
Mevlut Cavusoglu,neu,74.461068,5
Mexican,neg,82.31235,1
Mexico,neg,43.267241,2
Mexico,neu,72.407489,1
Mexico,neu,62.970979,1
Mexico,neg,59.940872,1
Mexico,neu,70.892294,1
Mexico,neu,85.105945,2
Mexico,neu,74.566406,1
Mexico,neg,44.164688,1
Michael Klimentyev,neg,42.659446,1
Michael Kooren,neg,53.076447,1
Michael Pembroke,pos,52.942191,1
Michele Geraci,pos,54.156413,1
Michigan,neg,76.861348,7
Michigan,neu,81.758759,1
Middle East,pos,64.084945,2
Middle East,pos,70.762233,1
Middle East,pos,41.238134,3
Middle East,pos,43.706315,1
Middle East,neg,57.418592,1
Middle East,pos,82.04845,6
Middle East,pos,40.937159,1
Middle East,neg,61.619243,1
Middle East,pos,56.8657,1
Middle East,neu,70.239087,1
Middle East,neg,65.379656,1
"Middle East , Saudi Arabia",neg,49.938928,3
"Middle East, Europe",neu,72.842268,1
Middle Eastern,pos,49.930453,1
Middle Eastern,pos,65.916045,3
Mike Pence,neg,57.398996,1
Mike Pompeo,neu,95.453405,1
Mike Pompeo,pos,40.969852,1
"Milan, Italy",pos,64.161471,3
Mile End,pos,66.267475,2
Mile End,pos,54.443733,1
Military Veterans Association,pos,66.729868,1
minister,neu,88.985415,1
minister of state for foreign affairs,pos,52.96071,1
ministers,neu,72.419669,1
Ministry of Agriculture and Water Resources,neg,69.571659,1
Ministry of Communications and Information,neg,48.877241,1
Mirza Toma,pos,46.206108,4
Mjabuliseni Madondo,neu,75.230506,1
MLC,neg,36.579671,2
Mo Salah,pos,68.844239,1
Mogadishu,neg,69.804767,1
Mohamed al-Bukhati,neu,62.210234,1
Mohamed Ansari Fard,neg,91.69625,2
Mohamed Ould Atigh,pos,54.681139,47
Mohammed Abu al-Amin,neu,75.087347,1
Mohammed al-Rabeei,neg,71.410883,1
Mohammed bin Salman,neg,37.868329,2
Mohammed bin Salman,neg,41.667598,3
Mohammed bin Zayed Al Nahyan,neu,84.414126,2
Mohammed bin Zayed Al Nahyan,neu,56.583749,1
Mohammed bin Zayed Al Nahyan,neu,83.903181,1
Mohammed Jamjoom,neu,89.136697,2
Mohammed Saleh,neu,68.298187,1
Moise Katumbi,neu,80.000291,8
Moises Castillo,pos,58.207276,1
Monash University's Australian Border Deaths Database,neu,47.4577,1
Monday,neu,70.896157,1
Monday,neu,84.429758,1
Monday,neu,52.874738,1
Monday,neg,64.49854,1
Monday,neg,81.353954,1
Monday,pos,69.130507,1
Monday,pos,54.637992,1
Monte Carlo,pos,54.232901,1
Montreal - Canada,pos,66.517994,3
"Montreal, Canada",neu,43.674826,2
"Montreal, Canada",neg,88.245863,8
Moon,neg,49.396244,2
Moon Jae-in,neg,70.7787,1
MORE FROM AL JAZEERA,neg,60.501317,1
MORE FROM AL JAZEERA,neg,60.501317,1
Moroccan,pos,64.663115,1
Moscow,neu,76.844525,1
Moscow,neg,54.306282,1
Moscow,pos,62.579669,1
Moscow,pos,53.18049,1
Moscow,neg,61.667998,2
Moscow,pos,53.95527,3
Moscow,pos,55.722225,2
Mostafa Azizi,neu,60.553824,1
Mount Fuego,neg,46.185567,1
Mr,neg,76.105434,1
Mr,neu,70.816798,1
Muhammad Mahmoud Jadallah,pos,67.974069,1
Muhammed Ghurab,neg,92.626337,12
Muharrem Ince,pos,60.236615,14
Mukhtar Mai,neg,47.559162,6
Muqtada al-Sadr,neg,49.7105,2
Muqtada al-Sadr,pos,73.792173,2
Murillo,neg,53.097714,1
Musa al-Adwan,neu,75.395404,4
Muslim,pos,53.47119,2
Muslim,pos,62.194788,3
Muslim,neg,47.49728,1
Muslim,neg,54.237994,2
Muslim,neg,48.910548,1
Muslims,pos,67.828839,1
Muslims,neu,73.004727,1
Muslims,neg,78.086983,1
Muslims,pos,56.318608,1
Muslims,neu,92.54083,8
Muslims,neu,78.225315,1
Muslims,neu,73.724491,1
Mustafa Yalcin,neu,57.032355,1
Musun Kim,neg,38.104277,3
Muzaffar Shah,neg,54.959678,5
Myanmar,neg,51.551312,2
Myanmar,neg,43.324344,14
Myanmar,neu,55.29466,1
M'zab Valley,neg,36.996461,2
Nafez Adayess,neu,78.912191,2
Nahed al-Ghool,neu,53.921954,1
Nairobi,neg,48.215681,1
Nanyang Technological University,neg,90.848643,3
Narendra Modi,neu,70.971024,1
Narendra Modi,pos,80.176679,1
Nasiriya,neu,73.94861,1
Nassar,pos,60.663186,3
National Disaster Management Agency,neg,50.098609,1
National Economic,neg,59.376264,1
National Security Adviser,neu,92.113439,1
National Security Adviser,pos,48.126271,1
National Sexual Violence Resource Center,neu,69.780872,1
National Women's Law Center,neg,54.516698,2
Native American,neg,49.712149,1
NATO,neg,40.515132,1
NATO,pos,45.852204,1
NATO,pos,57.673006,1
Nauru,pos,57.151642,4
Nazenin Ansari,neu,75.743184,1
Nazi,pos,45.222232,1
NCAR,neg,62.983544,1
Nepalese,neu,81.382493,1
Nestle,neg,75.536576,6
Netanyahu,neu,82.32488,1
Netherlands,neu,71.645517,1
Netherlands,neu,76.000451,1
Neutral Nations Supervisory Commission,neu,68.660007,1
New Delhi,neu,73.937965,1
New Republic,pos,42.621874,1
New York,neu,65.476357,1
New York,neu,65.470614,1
New York,neu,75.241624,1
New York,neu,70.572328,1
New York City,neu,86.395946,2
New York City - Shafiq,neg,39.366607,5
New York Times,neg,67.328631,1
New York Times building,pos,41.504683,2
New Yorkers,neg,66.175415,2
Nicaragua,pos,43.300251,3
Nicaragua,neg,55.754395,5
Nicaragua,neg,59.308742,1
Nicaragua,neg,74.501698,4
Nicaraguan,neg,47.255133,4
Nicaraguan Center for Human Rights,neg,64.272576,1
Nicaraguan Center for Human Rights (CENIDH,neg,69.114575,1
Nidia Bautista,pos,64.920999,1
Nigeria,neg,41.197352,3
Nigerian,neg,49.323047,2
Nike,neu,74.19445,1
Niki Akhavan,neg,43.662996,1
Nimr al-Nimr,neg,69.469077,2
Nina Ognianova,pos,49.646146,1
nine months,pos,47.392493,1
nine years,neg,52.756315,1
Ninez,neg,49.696729,1
Nixon,neg,48.095725,1
NOAA,neu,60.368736,1
Nobel Prize,neg,61.204441,1
Non-Proliferation Treaty,pos,53.772917,2
Noof Abdulaziz,pos,42.848044,1
Normalise,neu,82.519383,1
North,neu,87.983404,11
North,neg,55.951649,1
North Africa,neg,58.118563,1
North Africa,pos,71.593798,4
North Africa,neu,63.440558,1
North African,neu,80.130661,1
North America,pos,45.530854,1
North America Free Trade Agreement,neu,47.923608,1
North Carolina,neu,52.991783,2
North Korea,pos,41.279961,4
North Korea,neu,71.729644,1
North Korea,pos,47.66819,4
North Korea,neu,97.593202,17
North Korea,neg,91.7323,8
North Korea,pos,53.980508,11
North Korea,pos,60.934252,2
North Korea,neg,51.548045,2
North Korea,pos,40.143002,1
North Korea,neg,49.550412,3
North Korea,neg,64.322317,2
North Korea,pos,53.382758,2
North Korea,neu,56.172801,16
North Korea,neu,58.052091,1
North Korea,pos,51.868437,4
North Korea,neg,53.827604,4
North Korean,pos,60.826719,1
North Korean,pos,49.334056,1
North Korean,neg,69.263616,4
